,COUNTY,NPI,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,GE65_Tot_Clms,GE65_Tot_30day_Fills,GE65_Tot_Drug_Cst,GE65_Tot_Day_Suply,GE65_Tot_Benes
1757,37059,156,10310,14725.8,428830,14148808.87,2002.0,6767.0,9486.8,9066371.29,275712.0,850.0
1758,37061,26,729,975.4,28220,879277.51,44.0,221.0,273.8,255280.31,7883.0,0.0
1759,37063,299,13027,19236.3,562478,17497535.74,2259.0,6783.0,10071.7,9207487.59,294616.0,488.0
1760,37065,207,13582,18457.6,535259,17270276.98,1909.0,8859.0,11801.8,11051842.44,341892.0,786.0
1761,37067,272,14647,19921.2,578340,18363741.6,2455.0,7446.0,10248.8,9524714.34,297525.0,802.0
1762,37069,39,1199,1651.0,47873,1498223.45,78.0,450.0,614.9000000000001,557489.79,17839.0,0.0
1763,37071,112,8010,10883.4,315647,10146562.66,1498.0,4559.0,6146.4,5763387.86,178229.0,468.0
1764,37075,10,700,1058.0,30928,901705.2,178.0,378.0,625.4,513781.12,18400.0,120.0
1765,37077,48,1480,1986.4,57606,1778494.18,100.0,538.0,755.4000000000001,675470.62,21996.0,0.0
1766,37079,56,4418,5650.5,162630,5310434.29,757.0,2774.0,3549.9,3355233.62,102051.0,174.0
1767,37081,315,19302,26573.6,772653,24623414.62,3511.0,10369.0,14361.7,13430530.42,417168.0,1464.0
1768,37083,33,1769,2410.8,69910,2259653.04,318.0,856.0,1150.6,1069601.5,33380.0,0.0
1769,37085,122,7930,9918.0,287264,9166396.51,1370.0,4303.0,5208.5,4779493.34,150802.0,180.0
1770,37087,66,3352,4328.7,124545,3903861.55,382.0,2049.0,2399.5,2146822.67,68361.0,147.0
1771,37089,96,4590,7117.7,207982,6643469.859999999,658.0,2708.0,4275.8,3989971.21,125016.0,314.0
1772,37091,14,725,968.6,28248,884357.82,112.0,417.0,524.5,472377.78,15204.0,0.0
1773,37093,52,2960,4360.4,127440,4029671.5300000003,554.0,1594.0,2370.4,2203226.17,69308.0,150.0
1774,37095,10,730,1023.6,29704,975532.5,150.0,416.0,608.4,572847.62,17756.0,0.0
1775,37097,202,11961,17093.0,497925,16385479.879999999,2279.0,7638.0,10663.7,10178340.09,309940.0,937.0
1776,37099,44,2637,3205.7,91867,2880308.0300000003,277.0,1816.0,2147.1,1913726.98,61439.0,147.0
1777,37101,90,5852,7248.7,208996,6719994.86,899.0,3110.0,3928.6,3646602.91,113501.0,207.0
1778,37103,158,10415,13945.1,403097,13160603.31,1755.0,5964.0,8079.2,7624196.0,233605.0,339.0
1779,37105,56,3936,5010.400000000001,145752,4612440.32,808.0,2408.0,2895.2000000000003,2638777.8800000004,84048.0,0.0
1780,37107,60,4486,5715.1,164330,5360580.01,761.0,2566.0,3226.1,3054886.6799999997,92515.0,174.0
1781,37109,52,2612,3777.4,110079,3418681.59,367.0,1269.0,1742.0,1584347.56,50545.0,0.0
1782,37111,200,8366,11866.9,345255,11032870.02,1066.0,3266.0,4493.0,4185114.49,130364.0,312.0
1783,37113,54,2080,2754.1,79620,2536571.99,155.0,1152.0,1529.7,1406187.67,44227.0,47.0
1784,37115,54,2108,3097.3,90474,2800617.45,263.0,912.0,1295.8,1153513.43,37754.0,19.0
1785,37117,39,1487,2008.8,58210,1813875.45,162.0,803.0,1027.7,923741.36,29644.0,51.0
1786,37119,313,11932,17336.0,505603,15923903.25,1764.0,5529.0,8155.8,7526759.6,238095.0,212.0
1787,37121,67,2328,3263.6,94829,2978866.78,230.0,681.0,975.8000000000001,889754.83,28368.0,0.0
1788,37123,17,663,767.5,22038,709814.29,123.0,124.0,151.4,140991.28,4398.0,0.0
1789,37125,102,5926,7778.6,226367,7135193.57,1090.0,3225.0,3992.0,3626475.87,115894.0,38.0
1790,37127,76,4550,6791.900000000001,198742,6428978.67,875.0,2146.0,3199.8,3038297.0,93648.0,313.0
1791,37129,196,14905,24656.4,724008,23581968.08,3004.0,8656.0,15191.5,14595313.18,447817.0,1759.0
1792,37131,14,709,944.9,27546,867271.2999999999,112.0,392.0,498.6,448506.32,14464.0,0.0
1793,37133,30,1071,1559.2,45430,1407643.97,107.0,351.0,517.3,444342.4,15102.0,0.0
1794,37135,209,6979,10354.6,302003,9495622.13,879.0,2821.0,4210.2,3860103.01,122721.0,87.0
1795,37137,3,102,144.4,4178,138339.34999999998,17.0,41.0,66.6,62760.47,1952.0,0.0
1796,37139,18,470,769.4,22630,726209.58,28.0,104.0,159.6,160913.18,4676.0,0.0
1797,37141,146,10375,17235.5,506143,16444926.799999999,2079.0,6140.0,10783.9,10326483.63,317875.0,1213.0
1798,37143,12,702,929.8,27036,837502.5,80.0,320.0,449.0,375865.69999999995,13060.0,0.0
